timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539623628.238,40.527,36.621,48.340,39.062,-11.719,0
1539623628.242,30.762,40.039,47.852,32.715,19.531,0
1539623628.246,24.902,40.527,42.480,16.602,19.531,0
1539623628.250,28.320,37.109,43.457,24.902,-20.020,0
1539623628.254,35.645,42.969,45.898,34.180,14.648,0
1539623628.258,26.855,43.945,46.387,31.738,23.926,0
1539623628.262,20.508,36.133,41.992,23.926,46.875,0
1539623628.266,28.809,41.504,43.457,23.438,43.457,0
1539623628.270,27.344,43.457,47.363,30.273,-4.395,0
1539623628.273,16.602,36.133,45.898,28.320,68.359,0
1539623628.277,20.020,34.180,48.828,26.367,94.727,0
1539623628.281,27.832,37.598,50.293,31.250,39.062,0
1539623628.285,22.949,38.574,46.875,33.691,20.996,0
1539623628.289,34.668,37.109,46.875,27.832,-5.859,0
1539623628.293,37.109,39.062,48.340,28.809,-24.902,0
1539623628.297,25.879,39.551,45.898,33.691,-11.719,0
1539623628.301,38.574,41.016,43.457,33.691,42.969,0
1539623628.305,41.992,41.992,41.992,31.738,66.406,0
1539623628.309,23.438,41.016,38.086,30.273,62.988,0
1539623628.313,23.926,40.039,43.945,32.227,67.383,0
1539623628.316,28.809,37.598,43.457,28.320,60.547,0
1539623628.320,27.344,35.645,30.273,21.973,89.844,0
1539623628.324,20.996,36.133,28.809,20.996,56.152,0
1539623628.328,20.508,35.645,35.156,25.391,10.742,0
1539623628.332,27.832,35.156,41.504,28.320,-44.434,0
1539623628.336,26.367,35.156,41.016,21.484,-45.898,0
1539623628.340,25.391,36.621,39.062,19.043,56.641,0
1539623628.344,24.414,39.551,42.480,19.531,75.684,0
1539623628.348,18.066,39.062,42.480,19.043,6.348,0
1539623628.352,16.602,37.598,41.016,12.695,-36.133,0
1539623628.355,32.715,37.598,39.062,15.137,9.277,0
1539623628.359,35.156,43.457,43.457,25.879,45.410,0
1539623628.363,27.344,42.969,46.387,30.762,3.418,0
1539623628.367,24.902,37.598,41.504,24.902,48.340,0
1539623628.371,24.414,39.551,40.527,25.391,46.875,0
1539623628.375,28.320,42.480,44.922,28.809,16.602,0
