timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539630454.199,15.625,-963.867,27.344,19.043,55.664,0
1539630454.203,16.602,-973.145,31.250,18.555,13.184,0
1539630454.207,19.531,-970.703,28.320,18.555,29.785,0
1539630454.211,18.555,-967.285,17.090,22.949,66.406,0
1539630454.215,14.160,-981.934,22.461,21.484,46.387,0
1539630454.219,15.137,-921.387,38.574,20.996,81.055,0
1539630454.223,17.090,-898.438,38.086,24.414,43.945,0
1539630454.227,18.066,-963.867,30.273,26.367,-1.465,0
1539630454.231,14.160,-971.680,30.762,23.438,2.441,0
1539630454.235,8.301,-952.148,39.551,23.926,13.184,0
1539630454.239,16.602,-881.348,45.410,22.949,78.125,0
1539630454.242,19.531,-909.180,38.086,17.578,49.316,0
1539630454.246,17.090,-977.539,23.926,19.043,-18.555,0
1539630454.250,21.484,-969.727,24.414,21.973,-12.695,0
1539630454.254,26.367,-969.727,35.156,20.996,-4.395,0
1539630454.258,26.367,-971.191,25.391,18.066,-12.207,0
1539630454.262,22.461,-970.703,20.996,16.602,27.344,0
1539630454.266,25.391,-972.168,22.949,18.555,5.859,0
1539630454.270,24.902,-965.332,19.531,25.879,-20.508,0
1539630454.274,26.855,-981.445,35.156,29.785,6.836,0
1539630454.278,20.996,-935.059,39.551,23.438,53.711,0
1539630454.282,12.695,-839.355,23.926,20.508,106.934,0
1539630454.285,15.137,-872.070,8.301,21.973,56.152,0
1539630454.289,15.137,-942.871,9.766,27.832,91.797,0
1539630454.293,15.625,-974.609,11.719,29.297,91.309,0
1539630454.297,19.531,-969.238,30.273,30.762,77.637,0
1539630454.301,18.555,-950.195,31.250,28.320,93.750,0
1539630454.305,14.648,-974.609,12.695,19.531,20.996,0
1539630454.309,10.742,-927.734,41.992,19.531,44.922,0
1539630454.313,9.277,-826.660,53.711,25.391,85.449,0
1539630454.317,16.113,-911.621,27.832,27.344,0.000,0
1539630454.321,16.602,-949.707,38.086,22.949,31.250,0
1539630454.324,12.207,-925.781,52.246,19.043,69.824,0
1539630454.328,16.602,-950.195,52.246,21.484,31.250,0
1539630454.332,20.996,-937.500,51.758,25.391,21.973,0
1539630454.336,26.855,-969.727,54.688,26.367,-32.715,0
1539630454.340,28.320,-972.656,63.965,23.438,-63.965,0
1539630454.344,24.414,-968.750,69.336,20.508,-44.922,0
1539630454.348,22.461,-972.168,56.152,23.926,17.090,0
1539630454.352,20.508,-971.680,55.664,23.926,48.340,0
1539630454.356,20.508,-953.613,62.500,20.508,14.648,0
1539630454.360,15.137,-960.938,43.457,15.137,-39.062,0
1539630454.364,15.625,-973.145,25.879,13.184,15.625,0
1539630454.367,18.066,-970.215,17.578,15.625,54.199,0
1539630454.371,20.020,-952.148,3.906,15.137,17.578,0
1539630454.375,21.973,-926.758,-8.301,17.578,37.109,0
1539630454.379,21.484,-956.055,3.906,18.555,73.730,0
1539630454.383,21.484,-975.586,3.906,19.531,6.348,0
1539630454.387,24.902,-969.238,2.441,23.438,4.883,0
1539630454.391,27.832,-968.750,6.836,23.438,6.836,0
1539630454.395,21.973,-976.074,-6.348,20.996,-23.438,0
1539630454.399,18.066,-954.102,-6.348,16.602,61.035,0
1539630454.403,19.043,-902.344,7.324,18.066,58.594,0
1539630454.407,20.508,-935.547,-1.465,23.926,16.113,0
1539630454.410,18.066,-980.957,-22.949,15.137,-10.742,0
1539630454.414,14.648,-956.543,-20.508,13.672,19.043,0
1539630454.418,13.672,-908.691,-5.371,17.578,81.055,0
1539630454.422,21.973,-941.895,-21.484,15.137,58.105,0
1539630454.426,25.879,-976.562,-29.297,19.531,20.508,0
1539630454.430,15.625,-968.750,-2.930,16.602,7.324,0
1539630454.434,12.695,-970.703,20.508,16.602,25.391,0
1539630454.438,18.066,-968.750,25.879,18.066,18.555,0
1539630454.442,24.414,-975.098,29.297,17.090,14.648,0
1539630454.446,20.508,-948.242,34.180,20.996,21.484,0
1539630454.449,20.996,-891.113,25.879,25.391,49.316,0
1539630454.453,27.344,-929.199,18.555,28.809,-1.953,0
1539630454.457,23.438,-977.051,25.879,20.508,-30.762,0
1539630454.461,22.461,-969.238,35.156,18.066,1.953,0
1539630454.465,18.555,-970.703,8.301,14.160,-9.766,0
1539630454.469,11.230,-971.191,-24.414,7.324,21.973,0
1539630454.473,2.930,-971.191,-25.879,1.953,34.668,0
1539630454.477,-7.324,-971.191,-49.316,-15.137,40.039,0
1539630454.481,-24.414,-971.191,-65.430,-31.738,-18.555,0
1539630454.485,-35.156,-970.215,-41.016,-37.598,-42.969,0
1539630454.489,-53.711,-972.656,-32.227,-58.105,-1.465,0
1539630454.492,-85.449,-969.727,-17.090,-91.309,37.598,0
1539630454.496,-94.727,-955.078,11.230,-99.121,84.961,0
1539630454.500,-103.516,-965.820,14.160,-104.492,61.035,0
1539630454.504,-108.398,-975.586,4.395,-112.305,45.898,0
1539630454.508,-105.469,-964.355,3.906,-112.305,59.570,0
1539630454.512,-107.910,-955.078,4.883,-111.328,73.730,0
1539630454.516,-107.910,-974.121,14.648,-108.398,26.367,0
1539630454.520,-107.910,-962.402,31.250,-103.027,53.711,0
1539630454.524,-103.027,-931.152,38.086,-98.145,72.754,0
1539630454.528,-97.168,-959.473,18.066,-88.379,62.012,0
1539630454.532,-100.098,-975.098,-0.977,-84.961,41.016,0
1539630454.535,-98.633,-969.238,13.184,-81.543,-13.672,0
1539630454.539,-96.680,-971.191,18.555,-72.754,-19.043,0
1539630454.543,-93.750,-969.727,13.184,-64.453,23.926,0
1539630454.547,-86.426,-973.145,-6.836,-55.664,55.176,0
1539630454.551,-79.590,-928.711,-20.020,-50.293,58.105,0
1539630454.555,-66.895,-919.434,-15.137,-42.480,83.496,0
1539630454.559,-50.781,-972.656,-25.879,-34.668,64.941,0
1539630454.563,-37.109,-972.168,-31.738,-29.785,21.973,0
1539630454.567,-23.438,-969.727,-41.504,-19.043,23.926,0
1539630454.571,-10.254,-960.449,-56.641,-5.859,46.875,0
1539630454.574,1.953,-963.379,-66.895,1.465,29.785,0
1539630454.578,15.625,-977.539,-69.824,4.883,53.223,0
1539630454.582,19.531,-958.984,-62.988,6.348,116.699,0
1539630454.586,22.949,-940.918,-56.641,12.695,87.891,0
1539630454.590,34.668,-967.773,-56.641,20.996,8.789,0
1539630454.594,42.480,-975.586,-44.922,22.461,-17.578,0
1539630454.598,48.828,-958.984,-45.898,34.668,5.859,0
1539630454.602,62.012,-960.938,-61.523,51.758,16.113,0
1539630454.606,63.477,-972.168,-68.848,56.152,37.109,0
1539630454.610,58.594,-918.945,-66.406,60.059,60.059,0
1539630454.614,69.336,-923.340,-59.570,66.895,77.148,0
1539630454.617,75.684,-974.121,-60.059,74.707,48.340,0
1539630454.621,69.336,-969.727,-57.129,73.730,8.301,0
1539630454.625,69.336,-975.586,-41.992,69.824,56.152,0
1539630454.629,76.172,-927.734,-33.691,72.754,54.199,0
1539630454.633,76.172,-918.457,-52.246,75.195,31.250,0
1539630454.637,74.219,-974.121,-67.383,76.172,39.062,0
1539630454.641,70.312,-964.844,-69.824,73.242,6.348,0
1539630454.645,70.312,-815.918,-69.824,77.148,64.941,0
1539630454.649,71.289,-838.379,-73.242,80.566,105.957,0
1539630454.653,73.730,-966.797,-73.242,81.055,31.250,0
1539630454.657,75.684,-873.047,-62.500,83.008,36.133,0
1539630454.660,70.312,-806.641,-64.453,81.055,76.172,0
1539630454.664,69.824,-907.227,-66.895,81.543,60.547,0
1539630454.668,70.312,-982.910,-56.641,78.613,30.762,0
1539630454.672,70.312,-968.262,-46.875,73.730,22.461,0
1539630454.676,75.195,-950.684,-48.828,73.242,81.055,0
1539630454.680,75.195,-965.820,-60.059,67.383,48.340,0
1539630454.684,71.777,-945.801,-48.828,61.035,-2.930,0
1539630454.688,71.289,-826.172,-42.969,56.152,50.293,0
1539630454.692,68.848,-851.074,-50.781,53.223,56.641,0
1539630454.696,70.312,-969.727,-40.527,58.594,11.230,0
1539630454.699,62.500,-966.797,-24.902,59.082,-37.109,0
1539630454.703,57.129,-814.941,-21.484,56.641,72.754,0
1539630454.707,54.199,-846.680,-20.996,58.594,64.941,0
1539630454.711,50.293,-983.887,-13.672,59.082,-38.574,0
1539630454.715,56.152,-968.750,-8.301,59.082,-24.414,1
1539630454.719,56.641,-967.285,-5.371,56.152,4.883,0
1539630454.723,57.129,-975.098,-2.930,57.617,-23.438,0
1539630454.727,57.129,-942.871,0.488,55.176,-5.859,0
1539630454.731,53.711,-951.172,6.836,50.293,38.574,0
1539630454.735,52.734,-894.531,12.695,53.711,51.270,0
1539630454.739,49.805,-894.043,2.441,53.711,27.344,0
1539630454.742,50.781,-981.445,7.324,45.898,26.367,0
1539630454.746,52.246,-904.785,24.414,42.480,35.156,0
1539630454.750,52.246,-853.027,13.184,43.945,5.371,0
1539630454.754,51.758,-938.965,0.488,46.875,-1.465,0
1539630454.758,52.734,-974.121,-0.977,44.922,-21.484,0
1539630454.762,55.176,-965.332,5.859,44.434,2.441,0
1539630454.766,52.246,-967.773,9.766,49.316,50.781,0
1539630454.770,47.363,-973.633,0.000,46.875,12.695,0
1539630454.774,45.410,-958.008,9.277,43.945,11.230,0
1539630454.778,44.434,-830.566,23.926,46.875,30.762,0
1539630454.782,43.945,-790.039,16.113,46.387,70.801,0
1539630454.785,45.898,-926.758,11.230,45.898,47.852,0
1539630454.789,41.016,-995.605,18.555,43.457,1.953,0
1539630454.793,31.738,-880.859,28.320,40.527,47.363,0
1539630454.797,32.227,-859.863,20.508,38.574,36.621,0
1539630454.801,36.133,-958.984,19.531,40.039,-12.207,0
1539630454.805,34.668,-807.617,31.738,42.480,77.637,0
1539630454.809,34.668,-854.980,26.367,40.039,89.844,0
1539630454.813,39.062,-985.840,22.949,36.621,27.832,0
1539630454.817,38.574,-975.586,25.391,33.691,22.949,0
1539630454.821,36.133,-887.695,36.621,32.227,46.387,0
1539630454.824,37.109,-712.402,38.574,32.227,98.633,0
1539630454.828,35.156,-832.520,35.645,31.738,76.172,0
1539630454.832,27.344,-946.289,44.434,32.227,26.367,0
1539630454.836,20.508,-770.996,59.570,34.668,65.430,0
1539630454.840,24.414,-732.422,62.500,36.133,62.012,0
1539630454.844,29.297,-887.695,55.664,34.180,43.945,0
1539630454.848,30.273,-982.422,58.594,36.133,34.180,0
1539630454.852,30.762,-921.875,72.266,34.180,11.719,0
1539630454.856,30.273,-924.316,72.754,34.668,21.973,0
1539630454.860,25.391,-981.445,64.453,34.180,33.203,0
1539630454.864,19.043,-952.637,68.848,28.320,41.504,0
1539630454.867,21.484,-813.965,66.406,37.109,28.320,0
1539630454.871,26.367,-795.410,56.641,42.480,33.203,0
1539630454.875,26.367,-950.684,62.012,41.016,16.602,0
1539630454.879,29.785,-842.773,75.684,46.387,61.035,0
1539630454.883,29.785,-734.375,73.730,48.828,60.059,0
1539630454.887,25.879,-863.770,61.035,44.922,4.395,0
1539630454.891,28.320,-968.262,58.105,37.598,0.977,0
1539630454.895,25.879,-846.680,74.707,34.180,45.898,0
1539630454.899,22.949,-764.160,79.102,32.715,82.520,0
1539630454.903,25.391,-917.969,53.223,28.320,27.344,0
1539630454.907,23.438,-990.234,46.387,23.438,-33.691,0
1539630454.910,24.902,-933.105,64.941,19.043,-20.996,0
1539630454.914,25.879,-821.777,60.059,20.020,24.902,0
1539630454.918,24.414,-874.023,49.316,19.043,36.133,0
1539630454.922,25.391,-954.102,51.758,17.578,26.855,0
1539630454.926,26.367,-848.145,51.758,21.973,23.438,0
1539630454.930,26.855,-768.066,49.316,22.461,52.734,0
1539630454.934,29.785,-823.242,57.129,23.926,83.496,0
1539630454.938,32.227,-844.727,62.988,20.020,84.473,0
1539630454.942,30.273,-797.363,60.547,15.625,54.688,0
1539630454.946,24.414,-809.082,56.641,20.020,47.852,0
1539630454.949,18.555,-921.387,54.688,20.996,41.992,0
1539630454.953,20.020,-978.516,65.430,19.531,49.805,0
1539630454.957,24.902,-873.535,66.895,21.484,48.340,0
1539630454.961,29.297,-901.855,56.152,25.879,25.391,0
1539630454.965,33.691,-988.770,51.758,26.367,55.664,0
1539630454.969,30.273,-926.758,61.035,27.832,83.496,0
1539630454.973,28.809,-836.914,62.012,30.762,40.039,0
1539630454.977,31.738,-895.996,49.316,31.250,-9.277,0
1539630454.981,33.203,-948.242,48.828,33.691,21.484,0
1539630454.985,33.691,-871.094,53.711,37.109,49.316,0
1539630454.989,32.715,-792.480,63.477,32.715,54.199,0
1539630454.992,29.297,-837.891,65.430,30.273,102.539,0
1539630454.996,28.320,-970.703,58.105,31.738,79.590,0
1539630455.000,27.344,-977.539,63.965,27.832,47.363,0
1539630455.004,26.367,-952.637,76.660,24.902,6.836,0
1539630455.008,24.414,-943.359,72.266,20.996,10.254,0
1539630455.012,24.902,-979.004,70.312,18.555,28.809,0
1539630455.016,27.344,-907.715,87.891,17.090,37.109,0
1539630455.020,30.273,-891.602,79.590,19.531,16.113,0
1539630455.024,28.320,-980.469,76.172,18.066,10.254,0
1539630455.028,24.902,-934.082,83.008,10.742,22.461,0
1539630455.032,25.391,-859.375,81.543,14.160,11.719,0
1539630455.035,27.832,-785.645,79.102,20.508,71.289,0
1539630455.039,32.227,-858.398,75.684,24.414,95.215,0
1539630455.043,32.715,-976.074,74.707,24.902,55.664,0
1539630455.047,27.832,-968.750,77.637,21.973,34.668,0
1539630455.051,28.320,-965.820,78.613,21.973,-7.812,0
1539630455.055,31.250,-976.074,77.148,18.555,-7.324,0
1539630455.059,34.180,-944.824,87.891,15.137,18.066,0
1539630455.063,34.668,-846.191,94.238,19.043,-0.977,0
1539630455.067,35.156,-853.027,85.938,20.020,22.461,0
1539630455.071,34.668,-901.855,83.496,21.484,86.914,0
1539630455.074,28.809,-803.711,84.473,18.555,81.543,0
1539630455.078,28.320,-862.793,79.102,16.113,68.359,0
1539630455.082,30.762,-952.637,82.520,20.996,62.012,0
1539630455.086,33.203,-923.828,85.938,25.879,45.410,0
1539630455.090,36.133,-951.660,82.031,28.320,11.719,0
1539630455.094,37.109,-951.660,87.402,24.414,36.133,0
1539630455.098,38.086,-927.246,83.984,22.461,77.637,0
1539630455.102,34.180,-956.543,78.613,25.879,65.430,0
1539630455.106,28.809,-903.320,87.891,21.484,12.207,0
1539630455.110,25.391,-829.590,96.191,19.043,-14.648,0
1539630455.114,24.414,-883.301,102.539,19.531,44.922,0
1539630455.117,20.020,-936.523,107.422,20.996,40.039,0
1539630455.121,18.066,-846.680,113.770,24.414,5.371,0
1539630455.125,21.484,-799.316,113.770,26.367,27.344,0
1539630455.129,19.531,-917.969,107.422,26.367,14.160,0
1539630455.133,17.578,-913.086,104.004,24.414,36.133,0
1539630455.137,17.090,-887.695,104.004,25.391,72.754,0
1539630455.141,15.137,-978.027,111.816,31.250,35.645,0
1539630455.145,20.020,-973.145,111.816,28.809,50.293,0
1539630455.149,22.949,-955.078,107.422,25.391,43.945,0
1539630455.153,17.090,-860.840,111.816,24.414,2.441,0
1539630455.157,11.719,-880.371,110.840,20.996,-28.320,0
1539630455.160,7.324,-945.312,112.793,16.113,-15.625,0
1539630455.164,1.465,-815.918,119.141,17.090,63.477,0
1539630455.168,7.812,-726.074,117.676,25.391,69.824,0
1539630455.172,15.137,-859.863,109.375,25.391,12.695,0
1539630455.176,17.090,-950.195,102.539,22.461,0.488,0
1539630455.180,27.344,-840.332,104.980,23.926,53.223,0
1539630455.184,34.668,-896.484,102.051,27.832,36.133,0
1539630455.188,38.574,-983.398,96.191,29.297,11.230,0
1539630455.192,45.410,-961.914,105.469,24.414,52.734,0
1539630455.196,46.387,-984.863,117.676,22.461,54.199,0
1539630455.199,48.828,-859.375,115.234,23.438,52.734,0
1539630455.203,53.223,-859.863,104.004,25.879,11.719,0
1539630455.207,50.293,-895.508,97.168,23.926,22.949,0
1539630455.211,41.016,-745.605,93.262,19.531,81.055,0
1539630455.215,36.621,-704.590,88.379,20.996,67.383,0
1539630455.219,32.715,-795.898,83.496,27.344,88.379,0
