timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1539545099.705,42.480,-969.238,-966.309,58.594,27.344,0
1539545099.709,37.109,-969.238,-901.855,65.430,12.695,0
1539545099.713,41.016,-969.238,-807.129,64.941,1.953,0
1539545099.717,43.945,-969.238,-906.250,50.781,5.371,0
1539545099.721,33.691,-969.238,-850.586,38.086,79.102,0
1539545099.725,36.621,-969.238,-840.332,49.805,51.758,0
1539545099.729,39.062,-969.238,-974.609,57.617,-36.621,0
1539545099.732,34.180,-969.238,-949.219,47.852,5.371,0
1539545099.736,34.180,-969.238,-964.844,50.293,59.082,0
1539545099.740,32.227,-969.238,-971.680,53.711,69.824,0
1539545099.744,30.762,-969.238,-962.402,51.758,6.348,0
1539545099.748,31.250,-969.238,-979.004,51.270,-48.828,0
1539545099.752,24.902,-969.238,-925.781,46.387,36.133,0
1539545099.756,18.066,-969.238,-796.875,46.875,93.262,0
1539545099.760,25.879,-969.238,-848.633,62.500,35.645,0
1539545099.764,31.250,-969.238,-964.355,62.500,-13.184,0
1539545099.768,28.809,-969.238,-864.746,44.434,38.574,0
1539545099.772,31.738,-969.238,-734.375,46.875,93.262,0
1539545099.775,41.992,-969.238,-817.871,60.059,55.664,0
1539545099.779,41.016,-969.238,-958.984,71.289,-13.672,0
1539545099.783,28.320,-969.238,-981.445,75.684,7.812,0
1539545099.787,24.414,-969.238,-886.230,62.988,100.586,0
1539545099.791,30.762,-969.238,-848.633,49.316,80.078,0
1539545099.795,36.621,-969.238,-968.750,51.270,-31.250,0
1539545099.799,28.320,-969.238,-937.500,43.457,-0.977,0
1539545099.803,28.809,-969.238,-802.734,46.387,91.309,0
1539545099.807,31.738,-969.238,-822.754,55.664,94.727,0
1539545099.811,34.180,-969.238,-954.590,50.293,18.066,0
1539545099.814,35.156,-969.238,-855.469,46.387,15.137,0
1539545099.818,35.156,-969.238,-730.469,57.129,83.008,0
1539545099.822,38.086,-969.238,-761.230,57.617,109.375,0
1539545099.826,35.645,-969.238,-859.863,58.594,46.875,0
1539545099.830,35.645,-969.238,-962.891,70.312,-25.879,0
1539545099.834,38.086,-969.238,-935.059,69.336,29.297,0
1539545099.838,39.062,-969.238,-913.086,49.805,64.453,0
1539545099.842,34.180,-969.238,-966.309,46.387,22.949,0
1539545099.846,22.949,-969.238,-902.832,41.992,-2.441,0
1539545099.850,20.508,-969.238,-848.145,40.039,19.531,0
1539545099.854,23.438,-969.238,-861.328,42.480,70.801,0
1539545099.857,28.320,-969.238,-898.438,39.551,59.570,0
1539545099.861,29.785,-969.238,-960.938,42.969,-12.695,0
1539545099.865,26.855,-969.238,-953.125,38.086,0.977,0
1539545099.869,27.344,-969.238,-899.902,32.715,69.824,0
1539545099.873,34.180,-969.238,-848.633,47.852,82.031,0
1539545099.877,52.734,-969.238,-931.152,79.102,1.953,0
1539545099.881,47.363,-969.238,-978.027,67.871,-48.828,0
1539545099.885,20.996,-969.238,-972.656,32.227,3.906,0
1539545099.889,2.441,-969.238,-882.324,9.277,64.941,0
1539545099.893,4.395,-969.238,-844.238,5.859,32.227,0
1539545099.897,8.301,-969.238,-970.703,21.484,-43.457,0
1539545099.900,-6.836,-969.238,-905.273,4.395,9.277,0
1539545099.904,-13.672,-969.238,-770.508,-6.836,81.055,0
1539545099.908,-10.254,-969.238,-777.344,4.395,58.105,0
1539545099.912,-6.836,-969.238,-890.137,13.672,-6.836,0
1539545099.916,-3.906,-969.238,-983.887,12.695,-1.465,0
1539545099.920,-3.906,-969.238,-853.516,1.465,81.055,0
1539545099.924,2.930,-969.238,-853.027,1.953,87.402,0
1539545099.928,15.625,-969.238,-989.746,14.648,-20.996,0
1539545099.932,16.602,-969.238,-934.570,19.531,-45.410,0
1539545099.936,4.395,-969.238,-833.984,12.207,53.711,0
1539545099.939,3.906,-969.238,-752.441,20.996,98.145,0
1539545099.943,10.254,-969.238,-831.055,34.668,48.828,0
1539545099.947,13.184,-969.238,-899.902,34.180,-9.766,0
1539545099.951,11.719,-969.238,-735.840,13.672,45.410,0
1539545099.955,15.137,-969.238,-704.590,11.719,97.656,0
1539545099.959,21.484,-969.238,-869.141,24.414,43.945,0
1539545099.963,23.438,-969.238,-905.762,24.414,-21.484,0
1539545099.967,26.855,-969.238,-804.199,20.508,17.090,0
1539545099.971,24.902,-969.238,-882.812,29.297,61.523,0
1539545099.975,26.367,-969.238,-987.305,41.016,12.695,0
1539545099.979,28.320,-969.238,-961.914,40.527,-35.156,0
1539545099.982,21.973,-969.238,-823.242,35.645,4.883,0
1539545099.986,17.090,-969.238,-804.199,33.691,68.359,0
1539545099.990,14.160,-969.238,-873.047,25.391,68.359,0
1539545099.994,14.160,-969.238,-880.859,27.832,-1.953,0
1539545099.998,13.672,-969.238,-854.492,25.391,-10.742,0
1539545100.002,17.090,-969.238,-775.879,27.832,80.078,0
1539545100.006,21.973,-969.238,-746.094,43.945,116.211,0
1539545100.010,21.973,-969.238,-804.199,55.664,44.922,0
1539545100.014,23.438,-969.238,-895.996,46.875,-15.137,0
1539545100.018,26.855,-969.238,-927.246,31.250,24.902,0
1539545100.022,27.832,-969.238,-973.633,34.668,75.195,0
1539545100.025,20.508,-969.238,-909.668,38.574,55.176,0
1539545100.029,28.809,-969.238,-889.160,35.645,1.465,0
1539545100.033,40.527,-969.238,-967.285,33.691,-6.836,0
1539545100.037,25.391,-969.238,-913.574,21.973,55.176,0
1539545100.041,17.578,-969.238,-750.977,16.602,107.910,0
1539545100.045,29.785,-969.238,-840.332,42.480,41.504,0
1539545100.049,26.367,-969.238,-907.715,47.852,29.785,0
1539545100.053,20.020,-969.238,-769.043,40.039,96.680,0
1539545100.057,23.438,-969.238,-708.008,43.945,105.957,0
1539545100.061,35.156,-969.238,-824.707,54.199,39.551,0
1539545100.064,38.086,-969.238,-978.516,57.617,-2.441,0
1539545100.068,23.926,-969.238,-956.055,50.781,64.453,0
1539545100.072,24.414,-969.238,-873.047,49.805,80.566,0
1539545100.076,33.691,-969.238,-906.738,51.758,11.719,0
1539545100.080,32.715,-969.238,-996.582,42.969,-29.785,0
1539545100.084,29.297,-969.238,-836.914,35.645,52.246,0
1539545100.088,30.273,-969.238,-767.090,39.062,126.465,0
1539545100.092,35.645,-969.238,-950.684,44.922,33.691,0
1539545100.096,33.691,-969.238,-987.305,46.875,-54.688,0
1539545100.100,20.020,-969.238,-872.559,38.086,15.137,0
1539545100.104,11.230,-969.238,-691.895,39.551,116.699,0
1539545100.107,25.879,-969.238,-806.641,60.059,76.172,0
1539545100.111,40.039,-969.238,-985.352,55.664,-27.832,0
